gene	B2_rep1
ENSG00000182327.7	632
ENSG00000182348.5	3
ENSG00000182359.10	41
ENSG00000182362.9	67
ENSG00000182372.6	331
ENSG00000182378.8--ENSGR0000182378.8	4927
ENSG00000182379.9	107
ENSG00000182389.14	5
ENSG00000182397.10	11
ENSG00000182400.10	537
ENSG00000182404.6	6
ENSG00000182405.4	56
ENSG00000182446.9	5689
ENSG00000182459.4	35
ENSG00000182463.11	178
ENSG00000182463.11--ENSG00000227164.2	7
ENSG00000182472.4	94
ENSG00000182473.16	1994
ENSG00000182481.4	13267
ENSG00000182484.10--ENSGR0000182484.10	71
ENSG00000182489.7	12
ENSG00000182492.11	145
ENSG00000182500.7	298
ENSG00000182504.6	823
ENSG00000182508.9	1
ENSG00000182511.7	462
ENSG00000182512.4	1799
ENSG00000182518.9	117
ENSG00000182534.9	353
ENSG00000182541.13	400
ENSG00000182544.8	640
ENSG00000182551.9	2648
ENSG00000182552.10	424
ENSG00000182552.10--ENSG00000175741.4	43
ENSG00000182552.10--ENSG00000175741.4--ENSG00000244490.1	1
ENSG00000182568.12	534
ENSG00000182572.2	1908
ENSG00000182575.7	12
ENSG00000182580.2	68
ENSG00000182583.8	1
ENSG00000182583.8--ENSG00000205642.5	2
ENSG00000182584.4	20
ENSG00000182600.5	238
ENSG00000182606.10	1490
ENSG00000182611.3	1863
ENSG00000182612.6	9
ENSG00000182621.12	4924
ENSG00000182628.8	2303
ENSG00000182646.12	2
ENSG00000182648.7	14
ENSG00000182648.7--ENSG00000244291.1	10
ENSG00000182670.9	9095
ENSG00000182670.9--ENSG00000215105.3	90
ENSG00000182676.4	1
ENSG00000182685.3	25
ENSG00000182687.3	33
ENSG00000182700.3	29
ENSG00000182704.6	1004
ENSG00000182712.11	9
ENSG00000182718.12	16697
ENSG00000182722.5--ENSG00000086475.10	1
ENSG00000182732.12	1
ENSG00000182749.5	553
ENSG00000182752.8	13
ENSG00000182759.3	6
ENSG00000182768.7	1844
ENSG00000182771.13	1
ENSG00000182774.6	4
ENSG00000182782.7	57
ENSG00000182782.7--ENSG00000255398.2	22
ENSG00000182791.3	47
ENSG00000182795.12	80
ENSG00000182796.8	58
ENSG00000182809.6	37
ENSG00000182810.5	399
ENSG00000182827.8	3541
ENSG00000182831.7	1463
ENSG00000182836.5	21
ENSG00000182841.8	218
ENSG00000182853.7	3
ENSG00000182858.9	1336
ENSG00000182866.12	2
ENSG00000182871.10	6213
ENSG00000182872.11	2827
ENSG00000182873.4	9
ENSG00000182885.12	14
ENSG00000182890.3	474
ENSG00000182899.10	12170
ENSG00000182902.9	241
ENSG00000182903.11	1114
ENSG00000182909.5	3
ENSG00000182912.6	70
ENSG00000182919.10	1286
ENSG00000182923.12	439
ENSG00000182934.7	4166
ENSG00000182938.4	1
ENSG00000182944.13	12153
ENSG00000182950.2	3
ENSG00000182952.4	705
ENSG00000182957.11	935
ENSG00000182963.5	671
ENSG00000182973.14	2604
ENSG00000182979.13	1326
ENSG00000182983.10	73
ENSG00000182985.12	942
ENSG00000182986.8	1018
ENSG00000182986.8--ENSG00000213799.6	1
ENSG00000182993.3	135
ENSG00000183010.12	3644
ENSG00000183011.9	1024
ENSG00000183016.9	2
ENSG00000183020.9	1451
ENSG00000183032.6	21
ENSG00000183044.7	780
ENSG00000183048.7	286
ENSG00000183054.7	1
ENSG00000183055.5	3
ENSG00000183060.11	350
ENSG00000183060.11--ENSG00000214397.2	54
ENSG00000183066.10	7
ENSG00000183077.11	970
ENSG00000183086.10--ENSG00000198750.7	282
ENSG00000183087.10	3
ENSG00000183091.15	1320
ENSG00000183098.6	1717
ENSG00000183111.7	27
ENSG00000183114.6	100
ENSG00000183117.13	1
ENSG00000183134.4	66
ENSG00000183137.10	775
ENSG00000183137.10--ENSG00000224725.2	1
ENSG00000183145.4	3
ENSG00000183150.3	54
ENSG00000183155.4	288
ENSG00000183161.3	341
ENSG00000183172.8	141
ENSG00000183185.5	3
ENSG00000183186.6	2
ENSG00000183196.4	53
ENSG00000183196.4--ENSG00000260092.1--ENSG00000135702.10	1
ENSG00000183199.6	21
ENSG00000183199.6--ENSG00000096384.15	193
ENSG00000183207.8	3704
ENSG00000183208.8	39
ENSG00000183230.12	8
ENSG00000183239.5	2
ENSG00000183246.6	2
ENSG00000183248.7	1
ENSG00000183250.7	29
ENSG00000183255.7	5955
ENSG00000183258.7	2175
ENSG00000183269.5	1
ENSG00000183281.10	8
ENSG00000183281.10--ENSG00000125551.14	13
ENSG00000183281.10--ENSG00000125551.14--ENSG00000240935.2	7
ENSG00000183281.10--ENSG00000125551.14--ENSG00000240935.2--ENSG00000198670.7	1
ENSG00000183283.11	3363
ENSG00000183287.9	5
ENSG00000183291.11	3232
ENSG00000183298.4	5
ENSG00000183298.4--ENSG00000168028.9	3
ENSG00000183298.4--ENSG00000168028.9--ENSG00000188856.6--ENSG00000213621.3--ENSG00000205246.4--ENSG00000237506.2	1
ENSG00000183298.4--ENSG00000168028.9--ENSG00000188856.6--ENSG00000213621.3--ENSG00000237506.2	143
ENSG00000183298.4--ENSG00000168028.9--ENSG00000205246.4	11
ENSG00000183298.4--ENSG00000168028.9--ENSG00000205246.4--ENSG00000237506.2	4
ENSG00000183298.4--ENSG00000168028.9--ENSG00000234618.1--ENSG00000205246.4	3
ENSG00000183298.4--ENSG00000173163.6--ENSG00000242735.1--ENSG00000213621.3--ENSG00000237506.2	1
ENSG00000183298.4--ENSG00000205246.4	28
ENSG00000183298.4--ENSG00000213621.3--ENSG00000205246.4--ENSG00000237506.2	1
ENSG00000183298.4--ENSG00000213621.3--ENSG00000237506.2	1
ENSG00000183307.3	20
ENSG00000183308.6	11
ENSG00000183309.7	706
ENSG00000183317.12	1
ENSG00000183323.8	449
ENSG00000183323.8--ENSG00000213830.3	2
ENSG00000183324.6	5
ENSG00000183336.7--ENSG00000169627.7	16
ENSG00000183337.12	2593
ENSG00000183340.5	129
ENSG00000183346.6	1
ENSG00000183347.13	3
ENSG00000183354.7	633
ENSG00000183386.5	221
ENSG00000183401.7	61
ENSG00000183405.5	26
ENSG00000183405.5--ENSG00000213326.4	7
ENSG00000183421.7	181
ENSG00000183423.7	3
ENSG00000183426.11	110
ENSG00000183426.11--ENSG00000183793.9--ENSG00000183889.8--ENSG00000214967.4--ENSG00000214940.4--ENSG00000233024.3	61
ENSG00000183426.11--ENSG00000183793.9--ENSG00000183889.8--ENSG00000214967.4--ENSG00000233024.3	13
ENSG00000183426.11--ENSG00000183793.9--ENSG00000183889.8--ENSG00000233024.3	63
ENSG00000183426.11--ENSG00000183889.8--ENSG00000214967.4	6
ENSG00000183426.11--ENSG00000183889.8--ENSG00000214967.4--ENSG00000214940.4--ENSG00000233024.3	1
ENSG00000183426.11--ENSG00000183889.8--ENSG00000233024.3	6
ENSG00000183426.11--ENSG00000183889.8--ENSG00000233024.3--ENSG00000254681.2	21
ENSG00000183426.11--ENSG00000183889.8--ENSG00000254681.2	30
ENSG00000183426.11--ENSG00000188599.13--ENSG00000270580.1--ENSG00000183793.9--ENSG00000183889.8--ENSG00000214967.4--ENSG00000214940.4--ENSG00000233024.3	13
ENSG00000183426.11--ENSG00000188599.13--ENSG00000270580.1--ENSG00000183793.9--ENSG00000183889.8--ENSG00000214967.4--ENSG00000233024.3	1
ENSG00000183426.11--ENSG00000188599.13--ENSG00000270580.1--ENSG00000183793.9--ENSG00000183889.8--ENSG00000233024.3	64
ENSG00000183426.11--ENSG00000188599.13--ENSG00000270580.1--ENSG00000250251.2--ENSG00000183889.8--ENSG00000254681.2	1
ENSG00000183426.11--ENSG00000188599.13--ENSG00000270580.1--ENSG00000250251.2--ENSG00000244257.4--ENSG00000254681.2	4
ENSG00000183426.11--ENSG00000214967.4	4
ENSG00000183426.11--ENSG00000214967.4--ENSG00000214940.4	13
ENSG00000183426.11--ENSG00000214967.4--ENSG00000233024.3	5
ENSG00000183426.11--ENSG00000244257.4	1
ENSG00000183426.11--ENSG00000244257.4--ENSG00000183889.8	1
ENSG00000183426.11--ENSG00000244257.4--ENSG00000183889.8--ENSG00000254681.2	4
ENSG00000183426.11--ENSG00000244257.4--ENSG00000254681.2	5
ENSG00000183431.7	6550
ENSG00000183431.7--ENSG00000254449.1	1
ENSG00000183444.10	350
ENSG00000183444.10--ENSG00000205240.3--ENSG00000215480.3	1
ENSG00000183454.9	15
ENSG00000183458.9	73
ENSG00000183458.9--ENSG00000183426.11	62
ENSG00000183458.9--ENSG00000183426.11--ENSG00000188599.13--ENSG00000270580.1--ENSG00000250251.2	19
ENSG00000183458.9--ENSG00000183426.11--ENSG00000188599.13--ENSG00000270580.1--ENSG00000250251.2--ENSG00000244257.4--ENSG00000183889.8--ENSG00000214940.4--ENSG00000205746.5--ENSG00000233024.3--ENSG00000254681.2	1
ENSG00000183458.9--ENSG00000183426.11--ENSG00000188599.13--ENSG00000270580.1--ENSG00000250251.2--ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000214940.4--ENSG00000205746.5--ENSG00000233024.3--ENSG00000254681.2	4
ENSG00000183458.9--ENSG00000183426.11--ENSG00000188599.13--ENSG00000270580.1--ENSG00000250251.2--ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000214940.4--ENSG00000205746.5--ENSG00000254681.2	4
ENSG00000183458.9--ENSG00000183426.11--ENSG00000188599.13--ENSG00000270580.1--ENSG00000250251.2--ENSG00000244257.4--ENSG00000183889.8--ENSG00000254681.2	1
ENSG00000183458.9--ENSG00000183426.11--ENSG00000214940.4--ENSG00000205746.5	12
ENSG00000183458.9--ENSG00000183426.11--ENSG00000244257.4	22
ENSG00000183458.9--ENSG00000183426.11--ENSG00000244257.4--ENSG00000183889.8	21
ENSG00000183458.9--ENSG00000183426.11--ENSG00000244257.4--ENSG00000183889.8--ENSG00000214940.4--ENSG00000205746.5	101
ENSG00000183458.9--ENSG00000183426.11--ENSG00000244257.4--ENSG00000183889.8--ENSG00000214940.4--ENSG00000205746.5--ENSG00000233024.3--ENSG00000254681.2	4
ENSG00000183458.9--ENSG00000183426.11--ENSG00000244257.4--ENSG00000183889.8--ENSG00000214940.4--ENSG00000205746.5--ENSG00000254681.2	14
ENSG00000183458.9--ENSG00000183426.11--ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3	2
ENSG00000183458.9--ENSG00000183426.11--ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000214940.4--ENSG00000205746.5	23
ENSG00000183458.9--ENSG00000183426.11--ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000214940.4--ENSG00000205746.5--ENSG00000233024.3--ENSG00000254681.2	2
ENSG00000183458.9--ENSG00000183426.11--ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000214940.4--ENSG00000205746.5--ENSG00000254681.2	69
ENSG00000183458.9--ENSG00000183426.11--ENSG00000244257.4--ENSG00000183889.8--ENSG00000233024.3--ENSG00000254681.2	56
ENSG00000183458.9--ENSG00000183426.11--ENSG00000244257.4--ENSG00000183889.8--ENSG00000254681.2	28
ENSG00000183458.9--ENSG00000183426.11--ENSG00000244257.4--ENSG00000254681.2	32
ENSG00000183458.9--ENSG00000183426.11--ENSG00000250251.2	3
ENSG00000183458.9--ENSG00000183426.11--ENSG00000250251.2--ENSG00000244257.4--ENSG00000183889.8--ENSG00000214940.4--ENSG00000205746.5	9
ENSG00000183458.9--ENSG00000183426.11--ENSG00000250251.2--ENSG00000244257.4--ENSG00000183889.8--ENSG00000214940.4--ENSG00000205746.5--ENSG00000254681.2	12
ENSG00000183458.9--ENSG00000183426.11--ENSG00000250251.2--ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3	2
ENSG00000183458.9--ENSG00000183426.11--ENSG00000250251.2--ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000214940.4--ENSG00000205746.5	1
ENSG00000183458.9--ENSG00000183426.11--ENSG00000250251.2--ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000214940.4--ENSG00000205746.5--ENSG00000254681.2	8
ENSG00000183458.9--ENSG00000183426.11--ENSG00000250251.2--ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000254681.2	1
ENSG00000183458.9--ENSG00000183426.11--ENSG00000250251.2--ENSG00000244257.4--ENSG00000183889.8--ENSG00000254681.2	3
ENSG00000183458.9--ENSG00000183426.11--ENSG00000254681.2	49
ENSG00000183458.9--ENSG00000227827.3--ENSG00000205746.5	2
ENSG00000183458.9--ENSG00000227827.3--ENSG00000205746.5--ENSG00000254681.2	5
ENSG00000183458.9--ENSG00000244257.4--ENSG00000183889.8	40
ENSG00000183458.9--ENSG00000244257.4--ENSG00000183889.8--ENSG00000205746.5	30
ENSG00000183458.9--ENSG00000244257.4--ENSG00000183889.8--ENSG00000205746.5--ENSG00000254681.2	2
ENSG00000183458.9--ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000205746.5--ENSG00000254681.2	37
ENSG00000183458.9--ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000254681.2	27
ENSG00000183458.9--ENSG00000244257.4--ENSG00000205746.5	5
ENSG00000183458.9--ENSG00000244257.4--ENSG00000227827.3--ENSG00000205746.5	8
ENSG00000183458.9--ENSG00000244257.4--ENSG00000254681.2	11
ENSG00000183458.9--ENSG00000250251.2--ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000205746.5--ENSG00000254681.2	1
ENSG00000183458.9--ENSG00000250251.2--ENSG00000244257.4--ENSG00000254681.2	2
ENSG00000183458.9--ENSG00000254681.2	2
ENSG00000183463.5	3
ENSG00000183473.5	1
ENSG00000183474.11	572
ENSG00000183474.11--ENSG00000145736.10	72
ENSG00000183474.11--ENSG00000226259.6	152
ENSG00000183474.11--ENSG00000226259.6--ENSG00000145736.10	524
ENSG00000183474.11--ENSG00000254353.1	75
ENSG00000183474.11--ENSG00000269983.1	24
ENSG00000183475.8	816
ENSG00000183479.8--ENSG00000213397.6	271
ENSG00000183486.8	3011
ENSG00000183495.9	1472
ENSG00000183495.9--ENSG00000185684.8	79
ENSG00000183496.5	305
ENSG00000183506.12	449
ENSG00000183508.4	97
ENSG00000183513.4	646
ENSG00000183520.7	2136
ENSG00000183527.7	1142
ENSG00000183530.9	3820
ENSG00000183549.6	1
ENSG00000183558.5	355
ENSG00000183558.5--ENSG00000203812.2	20472
ENSG00000183558.5--ENSG00000203812.2--ENSG00000184260.4	509
ENSG00000183569.13	5
ENSG00000183576.8	1571
ENSG00000183578.5	44
ENSG00000183579.11	2435
ENSG00000183597.11	464
ENSG00000183598.3	1936
ENSG00000183598.3--ENSG00000203811.1--ENSG00000203852.3	822
ENSG00000183604.10	35
ENSG00000183604.10--ENSG00000198064.9	6
ENSG00000183605.12	624
ENSG00000183617.4	517
ENSG00000183621.11	73
ENSG00000183624.9	709
ENSG00000183625.10	8
ENSG00000183628.8	175
ENSG00000183628.8--ENSG00000128185.5	63
ENSG00000183632.10--ENSG00000205457.6	1
ENSG00000183638.5	9
ENSG00000183647.6	298
ENSG00000183648.5	699
ENSG00000183655.11	291
ENSG00000183657.2	19
ENSG00000183665.4	264
ENSG00000183666.12	150
ENSG00000183666.12--ENSG00000215158.5	6
ENSG00000183666.12--ENSG00000215158.5--ENSG00000198237.7--ENSG00000253366.2--ENSG00000241549.4	1
ENSG00000183666.12--ENSG00000215158.5--ENSG00000241549.4	30
ENSG00000183666.12--ENSG00000215158.5--ENSG00000253203.2--ENSG00000198237.7--ENSG00000254701.2--ENSG00000253816.2--ENSG00000253366.2--ENSG00000241549.4	2
ENSG00000183666.12--ENSG00000215158.5--ENSG00000253203.2--ENSG00000215630.5	4
ENSG00000183666.12--ENSG00000215158.5--ENSG00000253203.2--ENSG00000254701.2--ENSG00000253816.2--ENSG00000241549.4	142
ENSG00000183666.12--ENSG00000215158.5--ENSG00000253203.2--ENSG00000254701.2--ENSG00000253816.2--ENSG00000241549.4--ENSG00000239650.3	22
ENSG00000183666.12--ENSG00000215190.4	2
ENSG00000183666.12--ENSG00000253203.2--ENSG00000198237.7--ENSG00000254701.2--ENSG00000253816.2--ENSG00000253366.2	46
ENSG00000183666.12--ENSG00000253203.2--ENSG00000198237.7--ENSG00000254701.2--ENSG00000253816.2--ENSG00000253366.2--ENSG00000239650.3	6
ENSG00000183666.12--ENSG00000253203.2--ENSG00000198237.7--ENSG00000254701.2--ENSG00000253816.2--ENSG00000253366.2--ENSG00000241549.4	23
ENSG00000183666.12--ENSG00000253203.2--ENSG00000254701.2--ENSG00000253816.2	6
ENSG00000183666.12--ENSG00000253203.2--ENSG00000254701.2--ENSG00000253816.2--ENSG00000241549.4	8
ENSG00000183666.12--ENSG00000253203.2--ENSG00000254701.2--ENSG00000253816.2--ENSG00000241549.4--ENSG00000239650.3	1
ENSG00000183682.7	14
ENSG00000183682.7--ENSG00000116985.6	4
ENSG00000183684.6	3355
ENSG00000183688.4	451
ENSG00000183690.12	8
ENSG00000183691.4	7
ENSG00000183696.9	323
ENSG00000183718.4	146
ENSG00000183722.7	1
ENSG00000183723.8	784
ENSG00000183726.6	1871
ENSG00000183735.5	1801
ENSG00000183741.7	1133
ENSG00000183742.8	5
ENSG00000183747.7	89
ENSG00000183747.7--ENSG00000066813.10	70
ENSG00000183748.4--ENSG00000120586.4	2
ENSG00000183751.10	807
ENSG00000183751.10--ENSG00000269205.1	16
ENSG00000183762.8	245
ENSG00000183763.4	314
ENSG00000183765.16	1084
ENSG00000183773.11	11
ENSG00000183775.6	2
ENSG00000183779.5	374
ENSG00000183784.5	15
ENSG00000183785.10	5
ENSG00000183793.9	23
ENSG00000183793.9--ENSG00000183889.8--ENSG00000214967.4--ENSG00000214940.4--ENSG00000233024.3	1
ENSG00000183793.9--ENSG00000183889.8--ENSG00000233024.3	31
ENSG00000183793.9--ENSG00000183889.8--ENSG00000233024.3--ENSG00000254681.2	25
ENSG00000183793.9--ENSG00000196696.8--ENSG00000226232.4	7
ENSG00000183798.4	5
ENSG00000183807.6	222
ENSG00000183808.7	1335
ENSG00000183813.6	3
ENSG00000183814.11	1029
ENSG00000183826.12	126
ENSG00000183828.10	118
ENSG00000183833.12	8
ENSG00000183837.8	170
ENSG00000183840.5	77
ENSG00000183844.12	4
ENSG00000183850.9	133
ENSG00000183856.6	1631
ENSG00000183864.4	1947
ENSG00000183873.11	1
ENSG00000183876.8	17
ENSG00000183888.4	18
ENSG00000183889.8	2
ENSG00000183889.8--ENSG00000214940.4	1
ENSG00000183889.8--ENSG00000214940.4--ENSG00000233024.3	2
ENSG00000183889.8--ENSG00000214967.4	4
ENSG00000183889.8--ENSG00000214967.4--ENSG00000214940.4--ENSG00000233024.3	167
ENSG00000183889.8--ENSG00000233024.3	32
ENSG00000183889.8--ENSG00000233024.3--ENSG00000254681.2	7
ENSG00000183889.8--ENSG00000254681.2	5
ENSG00000183891.5	116
ENSG00000183914.10	19
ENSG00000183929.6	6
ENSG00000183935.3	2
ENSG00000183941.8	207
ENSG00000183941.8--ENSG00000182217.7	15356
ENSG00000183943.5	483
ENSG00000183943.5--ENSG00000099725.10	4
ENSG00000183955.8	1429
ENSG00000183960.4	106
ENSG00000183963.14	3132
ENSG00000183971.5	229
ENSG00000183978.7	1101
ENSG00000183979.7	20
ENSG00000184005.9	25
ENSG00000184007.13	10090
ENSG00000184009.5	25061
ENSG00000184012.7	1
ENSG00000184014.3	2099
ENSG00000184032.2	3
ENSG00000184047.11	355
ENSG00000184047.11--ENSG00000256861.1	1135
ENSG00000184056.10	353
ENSG00000184058.8	18
ENSG00000184060.6	4
ENSG00000184068.2	13
ENSG00000184076.10	3045
ENSG00000184083.7	111
ENSG00000184100.5	4
ENSG00000184100.5--ENSG00000166164.11	320
ENSG00000184110.10	140
ENSG00000184110.10--ENSG00000251417.1	1
ENSG00000184117.7	11577
ENSG00000184154.8	88
ENSG00000184160.6	322
ENSG00000184162.10	531
ENSG00000184163.3	16
ENSG00000184164.10	1138
ENSG00000184178.11	993
ENSG00000184182.14	730
ENSG00000184182.14--ENSG00000258984.1	223
ENSG00000184203.3	1799
ENSG00000184203.3--ENSG00000231989.2	41
ENSG00000184205.10	506
ENSG00000184206.7	10
ENSG00000184206.7--ENSG00000230373.4	20
ENSG00000184206.7--ENSG00000230373.4--ENSG00000188388.9	1
ENSG00000184207.8	1136
ENSG00000184208.10	143
ENSG00000184208.10--ENSG00000255782.1	43
ENSG00000184209.14	230
ENSG00000184216.7	2974
ENSG00000184220.6	1160
ENSG00000184224.3	6
ENSG00000184226.10	62
ENSG00000184227.3	29
ENSG00000184227.3--ENSG00000119673.10	136
ENSG00000184232.4	1297
ENSG00000184260.4	9626
ENSG00000184261.4	1
ENSG00000184270.3	1172
ENSG00000184271.11	60
ENSG00000184274.3	4
ENSG00000184277.8	624
ENSG00000184281.10	495
ENSG00000184292.5	2
ENSG00000184303.4	2
ENSG00000184304.10	1218
ENSG00000184305.10	78
ENSG00000184307.9	584
ENSG00000184313.15	2
ENSG00000184319.11	236
ENSG00000184348.2	679
ENSG00000184349.8	112
ENSG00000184351.7	10
ENSG00000184357.3	12650
ENSG00000184361.8	2
ENSG00000184363.5	61
ENSG00000184368.11	52
ENSG00000184371.9	1016
ENSG00000184374.2	3
ENSG00000184378.2	109
ENSG00000184381.14	168
ENSG00000184384.9	100
ENSG00000184402.10	868
ENSG00000184408.5	5
ENSG00000184414.2	14
ENSG00000184428.8	789
ENSG00000184432.5	6469
ENSG00000184434.7	3
ENSG00000184436.7	1215
ENSG00000184441.4	50
ENSG00000184441.4--ENSG00000255902.1	4
ENSG00000184445.7	2623
ENSG00000184451.5	4
ENSG00000184454.6	53
ENSG00000184465.11	430
ENSG00000184470.15	473
ENSG00000184471.6	2
ENSG00000184478.6	2
ENSG00000184481.12	221
ENSG00000184486.7	11
ENSG00000184489.7	579
ENSG00000184492.5	2
ENSG00000184500.10	7587
ENSG00000184507.11	1
ENSG00000184508.6	423
ENSG00000184515.6	16
ENSG00000184517.7	516
ENSG00000184530.8	2
ENSG00000184545.6	124
ENSG00000184551.4	5
ENSG00000184557.3	75
ENSG00000184571.9	3
ENSG00000184575.7	14650
ENSG00000184575.7--ENSG00000214185.3	15
ENSG00000184584.8	12
ENSG00000184588.13	32
ENSG00000184602.5	174
ENSG00000184611.7	107
ENSG00000184613.6	71
ENSG00000184619.3	26
ENSG00000184619.3--ENSG00000263809.1	67
ENSG00000184634.11	2480
ENSG00000184635.9	1244
ENSG00000184635.9--ENSG00000105750.10	1
ENSG00000184640.13	9798
ENSG00000184661.9	2158
ENSG00000184669.6	12
ENSG00000184677.12	1906
ENSG00000184678.8	12027
ENSG00000184697.6	1250
ENSG00000184702.13	228
ENSG00000184702.13--ENSG00000203618.5	124
ENSG00000184708.13	784
ENSG00000184716.9	2
ENSG00000184719.7	74
ENSG00000184743.8	10289
ENSG00000184752.8	1709
ENSG00000184779.8	63
ENSG00000184779.8--ENSG00000182774.6	44715
ENSG00000184779.8--ENSG00000182774.6--ENSG00000232346.1	6
ENSG00000184779.8--ENSG00000182774.6--ENSG00000260836.1	9
ENSG00000184785.4	105
ENSG00000184786.4	7
ENSG00000184787.14	1720
ENSG00000184792.11	278
ENSG00000184795.9	1
ENSG00000184825.4	5861
ENSG00000184831.9	335
ENSG00000184840.7	4836
ENSG00000184857.7	103
ENSG00000184860.5	26
ENSG00000184863.6	2749
ENSG00000184867.9	1
ENSG00000184886.3	409
ENSG00000184887.9	396
ENSG00000184897.4	1396
ENSG00000184898.6	118
ENSG00000184900.11	3322
ENSG00000184903.5	107
ENSG00000184908.13	3
ENSG00000184916.4	98
ENSG00000184916.4--ENSG00000257622.1	8
ENSG00000184922.9	24
ENSG00000184923.8	5
ENSG00000184923.8--ENSG00000214562.9	34
ENSG00000184924.5	389
ENSG00000184925.7	11
ENSG00000184939.11	357
ENSG00000184949.11	19
ENSG00000184961.5--ENSG00000187060.5--ENSG00000228243.2--ENSG00000231995.2	22
ENSG00000184961.5--ENSG00000187060.5--ENSG00000228243.2--ENSG00000231995.2--ENSG00000233555.2	13
ENSG00000184961.5--ENSG00000231995.2	8
ENSG00000184961.5--ENSG00000231995.2--ENSG00000233555.2	2
ENSG00000184967.2	457
ENSG00000184979.9	315
ENSG00000184979.9--ENSG00000161133.12	31
ENSG00000184983.5	2955
ENSG00000184984.8	1
ENSG00000184985.12	245
ENSG00000184986.6	1
ENSG00000184988.4	2
ENSG00000184990.8	556
ENSG00000184992.10	1813
ENSG00000184999.7	48
ENSG00000185000.5	724
ENSG00000185002.5	58
ENSG00000185008.13	8
ENSG00000185009.8	2748
ENSG00000185010.9	40
ENSG00000185015.3	32
ENSG00000185019.12	711
ENSG00000185019.12--ENSG00000215251.3	1
ENSG00000185022.7	1099
ENSG00000185024.11	489
ENSG00000185031.6	1
ENSG00000185033.10	412
ENSG00000185043.6	890
ENSG00000185044.10	50
ENSG00000185046.14	259
ENSG00000185049.8	1789
ENSG00000185055.6	1
ENSG00000185056.9	5
ENSG00000185065.6	8
ENSG00000185070.6	245
ENSG00000185074.7	1
ENSG00000185085.2	671
ENSG00000185085.2--ENSG00000255432.1	55
ENSG00000185088.8	2689
ENSG00000185090.10	348
ENSG00000185100.6	4
ENSG00000185101.8	56
ENSG00000185104.15	2363
ENSG00000185112.4	11
ENSG00000185115.4	182
ENSG00000185122.6	1604
ENSG00000185127.5	2538
ENSG00000185128.11	33
ENSG00000185128.11--ENSG00000197681.8--ENSG00000174093.6	18
ENSG00000185129.4	389
ENSG00000185130.4	2163
ENSG00000185133.9	99
ENSG00000185155.7	20
ENSG00000185158.8	133
ENSG00000185163.5	394
ENSG00000185164.10	1081
ENSG00000185168.5	6
ENSG00000185186.4	4
ENSG00000185187.8	54
ENSG00000185189.11	114
ENSG00000185201.12	2
ENSG00000185201.12--ENSG00000185885.11--ENSG00000142089.11	1
ENSG00000185215.4	1315
ENSG00000185219.11	3540
ENSG00000185220.7	119
ENSG00000185222.7	1020
ENSG00000185236.7	459
ENSG00000185238.8	808
ENSG00000185246.13	1018
ENSG00000185250.11	14
ENSG00000185252.13	421
ENSG00000185261.9	147
ENSG00000185262.7	333
ENSG00000185267.5	11
ENSG00000185269.7	73
ENSG00000185271.6	1
ENSG00000185272.9	1
ENSG00000185275.6	868
ENSG00000185278.10	1171
ENSG00000185291.6--ENSGR0000185291.6	1
ENSG00000185298.8	621
ENSG00000185304.12	1
ENSG00000185304.12--ENSG00000015568.8--ENSG00000183054.7	1
ENSG00000185305.6	229
ENSG00000185306.8	278
ENSG00000185324.17	908
ENSG00000185332.2	11
ENSG00000185338.4	91
ENSG00000185339.4	103
ENSG00000185340.11	550
ENSG00000185344.9	1161
ENSG00000185345.14	17
ENSG00000185347.13	301
ENSG00000185359.8	1995
ENSG00000185361.4	832
ENSG00000185379.16	236
ENSG00000185386.10	14
ENSG00000185404.12	478
ENSG00000185414.15	14
ENSG00000185418.11	439
ENSG00000185420.14	417
ENSG00000185432.10	3084
ENSG00000185433.4	1
ENSG00000185436.7	221
ENSG00000185437.9	32
ENSG00000185442.8	63
ENSG00000185453.8	15
ENSG00000185467.7	6
ENSG00000185475.4	871
ENSG00000185477.4	567
ENSG00000185480.7	983
ENSG00000185482.3	3
ENSG00000185483.7	361
ENSG00000185485.10	183
ENSG00000185485.10--ENSG00000073578.12	1
ENSG00000185495.6	6
ENSG00000185495.6--ENSG00000263182.1	24
ENSG00000185499.12	4
ENSG00000185504.12	521
ENSG00000185513.10	36
ENSG00000185515.10	673
ENSG00000185519.8	13
ENSG00000185522.4	33
ENSG00000185523.6	7
ENSG00000185527.7	1
ENSG00000185532.10	6
ENSG00000185551.8	892
