gene	pUC57_rep1
ENSG00000233913.6--ENSG00000230734.1--ENSG00000147403.12	2
ENSG00000233913.6--ENSG00000267119.1--ENSG00000178464.6--ENSG00000147403.12	1
ENSG00000233924.1	5
ENSG00000233926.1	1
ENSG00000233927.4	3238
ENSG00000233928.1	2
ENSG00000233930.3	2
ENSG00000233937.2	32
ENSG00000233937.2--ENSG00000248275.1	1
ENSG00000233937.2--ENSG00000268397.1	7
ENSG00000233942.1	1
ENSG00000233954.4	315
ENSG00000233954.4--ENSG00000173660.7	48
ENSG00000233956.1	3
ENSG00000233961.1	2
ENSG00000233966.1	12
ENSG00000233966.1--ENSG00000108106.9	770
ENSG00000233966.1--ENSG00000224126.2--ENSG00000108106.9	2
ENSG00000233967.2	7
ENSG00000233978.1	1
ENSG00000233980.1--ENSG00000231087.2	3
ENSG00000233994.2--ENSG00000057608.12	151
ENSG00000234004.3--ENSG00000185641.5--ENSG00000118181.6	92
ENSG00000234004.3--ENSG00000185641.5--ENSG00000240036.3--ENSG00000118181.6	1
ENSG00000234005.3	2
ENSG00000234006.1	3
ENSG00000234007.1	6
ENSG00000234009.1	416
ENSG00000234028.3	60
ENSG00000234062.3	2
ENSG00000234072.1	129
ENSG00000234072.1--ENSG00000197847.8	5
ENSG00000234076.1	4
ENSG00000234086.2	1
ENSG00000234093.2	1
ENSG00000234106.3	2
ENSG00000234106.3--ENSG00000140319.6	1
ENSG00000234127.4	1793
ENSG00000234129.3	16
ENSG00000234134.1	1
ENSG00000234141.1	4
ENSG00000234155.1	30
ENSG00000234160.1	23
ENSG00000234171.1	228
ENSG00000234176.1	3
ENSG00000234181.1	1
ENSG00000234187.1	1
ENSG00000234199.2	2
ENSG00000234210.1	3
ENSG00000234219.1	7
ENSG00000234222.2	5
ENSG00000234225.2	2
ENSG00000234226.4	4
ENSG00000234231.2	116
ENSG00000234231.2--ENSG00000153107.7	125
ENSG00000234232.2	1
ENSG00000234235.1	1
ENSG00000234241.1	1
ENSG00000234245.2--ENSG00000229952.1	5
ENSG00000234264.1	30
ENSG00000234284.2	10
ENSG00000234287.1	24
ENSG00000234287.1--ENSG00000227081.4	1
ENSG00000234287.1--ENSG00000234268.1	2
ENSG00000234290.2	1
ENSG00000234292.3	3
ENSG00000234297.2	3
ENSG00000234297.2--ENSG00000164985.10	5
ENSG00000234311.1	1
ENSG00000234322.1	4
ENSG00000234323.1	13
ENSG00000234325.1	3
ENSG00000234327.3	58
ENSG00000234329.1	18
ENSG00000234335.1	17
ENSG00000234337.3	7
ENSG00000234340.1	2
ENSG00000234350.1	29
ENSG00000234358.1	2
ENSG00000234369.1	2
ENSG00000234371.5	1
ENSG00000234377.3	4
ENSG00000234378.1	10
ENSG00000234380.1	2
ENSG00000234384.1	2
ENSG00000234390.4	17
ENSG00000234405.1	3
ENSG00000234420.3	172
ENSG00000234426.1	2
ENSG00000234432.3	50
ENSG00000234444.5	451
ENSG00000234449.2	11
ENSG00000234449.2--ENSG00000205662.2	4
ENSG00000234449.2--ENSG00000205663.5	75
ENSG00000234449.2--ENSG00000205663.5--ENSG00000205662.2	82
ENSG00000234456.3	650
ENSG00000234460.1	1
ENSG00000234464.1	1
ENSG00000234478.1	1
ENSG00000234485.5--ENSG00000243674.1--ENSG00000183444.10--ENSG00000185074.7--ENSG00000214487.3	1
ENSG00000234492.4	3
ENSG00000234494.3	28
ENSG00000234498.2	4
ENSG00000234502.2	1
ENSG00000234509.1	2
ENSG00000234518.1	12
ENSG00000234518.1--ENSG00000110958.11	2
ENSG00000234518.1--ENSG00000229204.2	2
ENSG00000234518.1--ENSG00000229204.2--ENSG00000110958.11	1
ENSG00000234545.3	957
ENSG00000234545.3--ENSG00000183055.5	1
ENSG00000234546.2	1
ENSG00000234558.1	4
ENSG00000234585.2	123
ENSG00000234585.2--ENSG00000228409.1	3
ENSG00000234586.2	3
ENSG00000234592.1	3
ENSG00000234602.3	1
ENSG00000234608.3	295
ENSG00000234608.3--ENSG00000248594.2	72
ENSG00000234610.1	5
ENSG00000234614.1	3
ENSG00000234616.4	427
ENSG00000234617.1	2
ENSG00000234618.1	12
ENSG00000234618.1--ENSG00000213621.3--ENSG00000205246.4--ENSG00000237506.2	1
ENSG00000234618.1--ENSG00000214016.3	1
ENSG00000234636.1	1
ENSG00000234647.1	1
ENSG00000234648.1--ENSG00000100316.11	388
ENSG00000234664.1	291
ENSG00000234678.1	45
ENSG00000234684.2	316
ENSG00000234690.2	9
ENSG00000234693.1	1
ENSG00000234694.1	6
ENSG00000234695.1	3
ENSG00000234698.1	1
ENSG00000234709.2	2
ENSG00000234717.1	10
ENSG00000234719.4	35
ENSG00000234719.4--ENSG00000169203.12--ENSG00000183604.10--ENSG00000198064.9	1
ENSG00000234719.4--ENSG00000169246.12--ENSG00000185864.12--ENSG00000243716.6	6
ENSG00000234719.4--ENSG00000169246.12--ENSG00000185864.12--ENSG00000243716.6--ENSG00000169203.12--ENSG00000183604.10--ENSG00000198064.9	7
ENSG00000234719.4--ENSG00000169246.12--ENSG00000185864.12--ENSG00000243716.6--ENSG00000169203.12--ENSG00000198064.9	1
ENSG00000234719.4--ENSG00000169246.12--ENSG00000185864.12--ENSG00000243716.6--ENSG00000196796.4--ENSG00000254206.1--ENSG00000169203.12--ENSG00000183604.10--ENSG00000198064.9	2
ENSG00000234719.4--ENSG00000169246.12--ENSG00000185864.12--ENSG00000243716.6--ENSG00000254206.1--ENSG00000169203.12--ENSG00000183604.10--ENSG00000198064.9	6
ENSG00000234719.4--ENSG00000183426.11	1
ENSG00000234719.4--ENSG00000183426.11--ENSG00000169246.12--ENSG00000185864.12--ENSG00000243716.6--ENSG00000169203.12--ENSG00000198064.9--ENSG00000196696.8	1
ENSG00000234719.4--ENSG00000183889.8--ENSG00000233024.3	1
ENSG00000234719.4--ENSG00000185864.12--ENSG00000243716.6--ENSG00000169203.12	2
ENSG00000234719.4--ENSG00000188599.13--ENSG00000169246.12--ENSG00000185864.12--ENSG00000243716.6--ENSG00000169203.12--ENSG00000183604.10--ENSG00000198064.9	1
ENSG00000234737.1	8
ENSG00000234737.1--ENSG00000111057.6	1
ENSG00000234737.1--ENSG00000217889.3	1
ENSG00000234740.1	1
ENSG00000234741.3	4377
ENSG00000234745.5	1
ENSG00000234753.1	18
ENSG00000234754.1	1
ENSG00000234769.4	117
ENSG00000234769.4--ENSG00000182484.10--ENSGR0000182484.10	34
ENSG00000234769.4--ENSG00000225373.4	8
ENSG00000234769.4--ENSG00000270726.1--ENSG00000182484.10--ENSGR0000270726.1--ENSGR0000182484.10	11
ENSG00000234771.2	22
ENSG00000234773.2	2
ENSG00000234776.1	1
ENSG00000234782.2	3
ENSG00000234788.1	2
ENSG00000234797.4	64
ENSG00000234801.2	1
ENSG00000234814.3	14
ENSG00000234816.2	38
ENSG00000234817.2	4
ENSG00000234818.1	1
ENSG00000234825.2	8
ENSG00000234828.3	1
ENSG00000234840.1	9
ENSG00000234851.3	189
ENSG00000234851.3--ENSG00000198242.9	12181
ENSG00000234851.3--ENSG00000198242.9--ENSG00000225067.3	6391
ENSG00000234851.3--ENSG00000198242.9--ENSG00000227694.1	26
ENSG00000234851.3--ENSG00000198242.9--ENSG00000227694.1--ENSG00000225067.3	9
ENSG00000234851.3--ENSG00000225067.3	120
ENSG00000234851.3--ENSG00000227694.1	5
ENSG00000234851.3--ENSG00000228657.1--ENSG00000225067.3	1
ENSG00000234851.3--ENSG00000243964.1	1
ENSG00000234851.3--ENSG00000243964.1--ENSG00000198242.9--ENSG00000225067.3	3
ENSG00000234857.2	5
ENSG00000234857.2--ENSG00000168000.10	595
ENSG00000234857.2--ENSG00000214753.2	1029
ENSG00000234869.1	4
ENSG00000234882.1	7
ENSG00000234899.5	30
ENSG00000234902.2	2
ENSG00000234906.4	136
ENSG00000234912.5	73
ENSG00000234912.5--ENSG00000129657.10	12
ENSG00000234917.1	5
ENSG00000234928.1	71
ENSG00000234948.1	11
ENSG00000234949.2	6
ENSG00000234961.1	5
ENSG00000234964.3	1
ENSG00000234964.3--ENSG00000236972.1	2
ENSG00000234965.1	1
ENSG00000234969.1	2
ENSG00000234972.4	6
ENSG00000234972.4--ENSG00000161583.12	1
ENSG00000234972.4--ENSG00000161583.12--ENSG00000185128.11--ENSG00000197681.8	9
ENSG00000234972.4--ENSG00000161583.12--ENSG00000185128.11--ENSG00000197681.8--ENSG00000174093.6	3
ENSG00000234972.4--ENSG00000161583.12--ENSG00000197681.8	2
ENSG00000234972.4--ENSG00000185128.11--ENSG00000197681.8--ENSG00000174093.6	1
ENSG00000234972.4--ENSG00000242384.3--ENSG00000161583.12	2
ENSG00000234972.4--ENSG00000242384.3--ENSG00000161583.12--ENSG00000185128.11--ENSG00000197681.8	4
ENSG00000234972.4--ENSG00000242384.3--ENSG00000161583.12--ENSG00000185128.11--ENSG00000197681.8--ENSG00000174093.6	12
ENSG00000234972.4--ENSG00000242384.3--ENSG00000161583.12--ENSG00000197681.8	1
ENSG00000234972.4--ENSG00000242384.3--ENSG00000185128.11--ENSG00000197681.8--ENSG00000174093.6	4
ENSG00000234975.5	22
ENSG00000234975.5--ENSG00000167996.11	103
ENSG00000234975.5--ENSG00000213453.3	1
ENSG00000234975.5--ENSG00000223361.5--ENSG00000167996.11	1
ENSG00000234975.5--ENSG00000226564.1	1
ENSG00000234975.5--ENSG00000226564.1--ENSG00000167996.11	3
ENSG00000234975.5--ENSG00000237264.4	3
ENSG00000234975.5--ENSG00000237264.4--ENSG00000167996.11	1
ENSG00000234975.5--ENSG00000237264.4--ENSG00000227376.1	1
ENSG00000234978.1	67
ENSG00000234978.1--ENSG00000230850.3	39
ENSG00000234978.1--ENSG00000230850.3--ENSG00000185044.10	35
ENSG00000234996.3	10
ENSG00000234996.3--ENSG00000243113.1	26
ENSG00000235001.2	6
ENSG00000235005.1	1
ENSG00000235008.1	3
ENSG00000235008.1--ENSG00000136231.9	9
ENSG00000235016.1	1
ENSG00000235018.1	1
ENSG00000235021.1	1
ENSG00000235023.1	2
ENSG00000235033.3	4
ENSG00000235043.2	7
ENSG00000235043.2--ENSG00000099797.7	5
ENSG00000235052.1	3
ENSG00000235065.1	1
ENSG00000235076.2	3
ENSG00000235077.1	1
ENSG00000235078.1	14
ENSG00000235081.1	1
ENSG00000235082.2	3
ENSG00000235082.2--ENSG00000116030.12	32
ENSG00000235084.2	8
ENSG00000235084.2--ENSG00000106153.12	4
ENSG00000235090.1	3
ENSG00000235092.1	13
ENSG00000235095.1	1
ENSG00000235098.4	11
ENSG00000235105.1	2
ENSG00000235105.1--ENSG00000082146.8	40
ENSG00000235105.1--ENSG00000082146.8--ENSG00000213205.3	3
ENSG00000235106.4	185
ENSG00000235109.3	44
ENSG00000235121.1	8
ENSG00000235142.3	157
ENSG00000235151.1	2
ENSG00000235162.4	940
ENSG00000235169.3	32
ENSG00000235173.2	37
ENSG00000235173.2--ENSG00000230567.3	608
ENSG00000235174.1--ENSG00000198918.7	432
ENSG00000235183.3	1
ENSG00000235194.4	63
ENSG00000235209.1	1
ENSG00000235214.1	1
ENSG00000235217.5	24
ENSG00000235236.1	1
ENSG00000235238.1	1
ENSG00000235238.1--ENSG00000188612.7	106
ENSG00000235238.1--ENSG00000188612.7--ENSG00000228532.2	18
ENSG00000235238.1--ENSG00000188612.7--ENSG00000228532.2--ENSG00000255927.1	91
ENSG00000235238.1--ENSG00000228532.2	1
ENSG00000235243.1	1
ENSG00000235249.1--ENSG00000185097.2--ENSG00000230178.1--ENSG00000217874.2--ENSG00000224777.3--ENSG00000257109.2--ENSG00000266971.1	1
ENSG00000235257.4	30
ENSG00000235261.1	2
ENSG00000235262.1	3
ENSG00000235265.1	1
ENSG00000235269.1	4
ENSG00000235272.1	3
ENSG00000235272.1--ENSG00000169612.3	164
ENSG00000235277.1	6
ENSG00000235280.2	5
ENSG00000235297.3	4
ENSG00000235298.1	1
ENSG00000235313.1	1
ENSG00000235316.1	11
ENSG00000235319.1	5
ENSG00000235326.1	1
ENSG00000235330.2	4
ENSG00000235358.1	1
ENSG00000235363.1	144
ENSG00000235363.1--ENSG00000143977.9	99
ENSG00000235363.1--ENSG00000143977.9--ENSG00000224543.3	14
ENSG00000235363.1--ENSG00000224543.3	23
ENSG00000235370.5	8
ENSG00000235370.5--ENSG00000272887.1	1
ENSG00000235373.1	54
ENSG00000235374.1	3
ENSG00000235381.1	95
ENSG00000235398.4	9
ENSG00000235398.4--ENSG00000236943.2	31
ENSG00000235398.4--ENSG00000236943.2--ENSG00000215863.2--ENSG00000269501.1	8
ENSG00000235398.4--ENSG00000236943.2--ENSG00000232151.5--ENSG00000268554.1	1
ENSG00000235398.4--ENSG00000236943.2--ENSG00000268554.1	2
ENSG00000235398.4--ENSG00000236943.2--ENSG00000269501.1	136
ENSG00000235398.4--ENSG00000268554.1	1
ENSG00000235398.4--ENSG00000269501.1	19
ENSG00000235411.1	2
ENSG00000235411.1--ENSG00000185721.7	21
ENSG00000235423.4	75
ENSG00000235423.4--ENSG00000111328.2	1066
ENSG00000235428.1--ENSG00000148411.3	140
ENSG00000235453.3	39
ENSG00000235454.1	1
ENSG00000235454.1--ENSG00000147874.6	80
ENSG00000235459.4--ENSG00000197728.5	1
ENSG00000235459.4--ENSG00000212829.7--ENSG00000204652.5	1
ENSG00000235459.4--ENSG00000212994.4	1
ENSG00000235472.1	1
ENSG00000235472.1--ENSG00000229132.2--ENSG00000235001.2	1
ENSG00000235475.1	1
ENSG00000235477.2	97
ENSG00000235486.1--ENSG00000153107.7	55
ENSG00000235489.3	10
ENSG00000235493.1	10
ENSG00000235499.1	15
ENSG00000235501.1	83
ENSG00000235508.2	1
ENSG00000235513.1	1
ENSG00000235527.2	9
ENSG00000235529.1	1
ENSG00000235530.2	2
ENSG00000235532.1	6
ENSG00000235545.1	1
ENSG00000235548.1	1
ENSG00000235552.4	95
ENSG00000235554.1	4
ENSG00000235554.1--ENSG00000124193.10	31
ENSG00000235559.1--ENSG00000101361.10	76
ENSG00000235560.3	33
ENSG00000235563.1	7
ENSG00000235565.1	16
ENSG00000235568.2	61
ENSG00000235574.1	2
ENSG00000235582.2	1
ENSG00000235587.2	4
ENSG00000235590.3	1
ENSG00000235595.1	1
ENSG00000235605.1--ENSG00000115268.5	3
ENSG00000235609.4	186
ENSG00000235613.2	2
ENSG00000235616.1	1
ENSG00000235618.3	6
ENSG00000235629.1	1
ENSG00000235631.1	14
ENSG00000235636.1	3
ENSG00000235641.3	1
ENSG00000235651.1	5
ENSG00000235652.3	25
ENSG00000235655.2	512
ENSG00000235655.2--ENSG00000178458.5--ENSG00000236534.1	1
ENSG00000235655.2--ENSG00000179101.5	1
ENSG00000235655.2--ENSG00000236534.1	2
ENSG00000235655.2--ENSG00000250966.2--ENSG00000178458.5--ENSG00000236534.1	5
ENSG00000235663.1	8
ENSG00000235669.1	10
ENSG00000235672.1	5
ENSG00000235698.1	2
ENSG00000235701.1	3
ENSG00000235703.1	9
ENSG00000235704.1--ENSG00000206140.5	1
ENSG00000235706.3	9
ENSG00000235718.3--ENSG00000259159.1--ENSG00000223953.3	11
ENSG00000235720.1	1
ENSG00000235720.1--ENSG00000154727.6	121
ENSG00000235726.1	14
ENSG00000235733.2	1
ENSG00000235734.3	3
ENSG00000235734.3--ENSG00000229237.2	2
ENSG00000235734.3--ENSG00000253954.2	1
ENSG00000235734.3--ENSG00000253954.2--ENSG00000205581.6--ENSG00000229237.2	2
ENSG00000235734.3--ENSG00000253954.2--ENSG00000229237.2	2
ENSG00000235748.1	14
ENSG00000235750.5	1
ENSG00000235770.1	5
ENSG00000235776.2	4
ENSG00000235781.1	3
ENSG00000235786.1	4
ENSG00000235795.1	2
ENSG00000235823.1	135
ENSG00000235831.2	7
ENSG00000235852.1	6
ENSG00000235859.4	55
ENSG00000235863.2	13
ENSG00000235878.4	2
ENSG00000235879.1	1
ENSG00000235884.2	3
ENSG00000235890.1	8
ENSG00000235897.1	3
ENSG00000235903.3	11
ENSG00000235908.1	2
ENSG00000235912.1	3
ENSG00000235912.1--ENSG00000232112.3	41
ENSG00000235919.3	31
ENSG00000235919.3--ENSG00000132676.11	1
ENSG00000235920.1	4
ENSG00000235927.2	1
ENSG00000235944.3	11
ENSG00000235947.1	5
ENSG00000235954.2	413
ENSG00000235961.3	7
ENSG00000235961.3--ENSG00000224201.3	28
ENSG00000235961.3--ENSG00000224201.3--ENSG00000257088.2	1
ENSG00000235961.3--ENSG00000224201.3--ENSG00000257088.2--ENSG00000203902.2	35
ENSG00000235961.3--ENSG00000257088.2	18
ENSG00000235978.2	3
ENSG00000235989.3	2
ENSG00000235999.1	48
ENSG00000235999.1--ENSG00000223759.2	11
ENSG00000236008.1	2
ENSG00000236013.1	1
ENSG00000236017.3--ENSGR0000236017.3	3
ENSG00000236018.2--ENSG00000215114.3	1
ENSG00000236021.1	4
ENSG00000236030.1	1
ENSG00000236039.1	3
ENSG00000236048.2	1
ENSG00000236051.2	1
ENSG00000236054.1	1
ENSG00000236055.1	3
ENSG00000236058.2	2
ENSG00000236078.1	1
ENSG00000236086.3	2
ENSG00000236088.5	106
ENSG00000236095.1	2
ENSG00000236104.2	194
ENSG00000236117.1	3
ENSG00000236137.1	3
ENSG00000236138.4	1
ENSG00000236140.1--ENSG00000237253.1--ENSG00000237343.1	1
ENSG00000236144.2	232
ENSG00000236152.1	1
ENSG00000236155.2	73
ENSG00000236182.1	1
ENSG00000236184.1	1
ENSG00000236194.2	1
ENSG00000236200.1	16
ENSG00000236204.1	34
ENSG00000236212.1	2
ENSG00000236229.1--ENSG00000136451.4	7
ENSG00000236233.3	2
ENSG00000236255.1	6
ENSG00000236263.1	5
ENSG00000236264.3	5
ENSG00000236268.1	4
ENSG00000236269.1	8
ENSG00000236279.2	333
ENSG00000236281.1	1
ENSG00000236287.3	553
ENSG00000236289.2	8
ENSG00000236295.1	3
ENSG00000236296.3	1
ENSG00000236299.3	1
ENSG00000236305.1	2
ENSG00000236333.3	15
ENSG00000236334.1	1
ENSG00000236334.1--ENSG00000196262.9--ENSG00000217094.2--ENSG00000258477.1	2
ENSG00000236334.1--ENSG00000214975.4--ENSG00000196262.9--ENSG00000217094.2--ENSG00000258477.1	2
ENSG00000236338.1	9
ENSG00000236345.1	122
ENSG00000236347.1	1
ENSG00000236348.1	1
ENSG00000236348.1--ENSG00000241506.1--ENSG00000248781.1--ENSG00000231244.1--ENSG00000255993.1--ENSG00000100764.9	3
ENSG00000236349.1	1
ENSG00000236360.1	1
ENSG00000236360.1--ENSG00000133818.8	47
ENSG00000236366.1	2
ENSG00000236375.3	2
ENSG00000236383.3	1
ENSG00000236384.3	2
ENSG00000236391.3	7
ENSG00000236397.2	6
ENSG00000236397.2--ENSG00000227159.3--ENSGR0000227159.3	1
ENSG00000236397.2--ENSG00000236875.2--ENSG00000233614.5--ENSG00000227159.3--ENSGR0000227159.3	1
ENSG00000236404.4	11
ENSG00000236409.1	1
ENSG00000236412.1	10
ENSG00000236423.1	21
ENSG00000236432.3	23
ENSG00000236438.2	3
ENSG00000236438.2--ENSG00000233013.4--ENSG00000260528.2	3
ENSG00000236438.2--ENSG00000242588.2	1
ENSG00000236439.3	6
ENSG00000236439.3--ENSG00000227081.4	11
ENSG00000236439.3--ENSG00000234287.1	6
ENSG00000236439.3--ENSG00000234287.1--ENSG00000227081.4	3
ENSG00000236439.3--ENSG00000237729.2--ENSG00000234268.1--ENSG00000227081.4	1
ENSG00000236449.1	95
ENSG00000236456.1	1
ENSG00000236474.1	1
ENSG00000236489.1	1
ENSG00000236493.1	4
ENSG00000236493.1--ENSG00000125977.6	1
ENSG00000236496.2	3
ENSG00000236498.1	2
ENSG00000236499.2	5
ENSG00000236512.1	1
ENSG00000236514.1	7
ENSG00000236519.1	3
ENSG00000236524.1	2
ENSG00000236526.1	2
ENSG00000236528.1	4
ENSG00000236533.1--ENSG00000226439.3--ENSG00000227615.1	1
ENSG00000236537.1	254
ENSG00000236539.3	1
ENSG00000236539.3--ENSG00000139675.10--ENSG00000215492.5--ENSG00000214223.3	1
ENSG00000236539.3--ENSG00000225695.1--ENSG00000206228.4--ENSG00000135486.13--ENSG00000139675.10--ENSG00000215492.5--ENSG00000214223.3	9
ENSG00000236539.3--ENSG00000225695.1--ENSG00000206228.4--ENSG00000135486.13--ENSG00000139675.10--ENSG00000224578.3--ENSG00000215492.5--ENSG00000214223.3	1
ENSG00000236539.3--ENSG00000225695.1--ENSG00000206228.4--ENSG00000139675.10--ENSG00000215492.5--ENSG00000214223.3	1
ENSG00000236542.1	1
ENSG00000236552.1	298
ENSG00000236552.1--ENSG00000136149.6	8
ENSG00000236552.1--ENSG00000136149.6--ENSG00000142541.12	3
ENSG00000236552.1--ENSG00000136149.6--ENSG00000142541.12--ENSG00000213885.3	5
ENSG00000236552.1--ENSG00000136149.6--ENSG00000213885.3	1
ENSG00000236552.1--ENSG00000142541.12	421
ENSG00000236552.1--ENSG00000142541.12--ENSG00000213885.3	87
ENSG00000236552.1--ENSG00000213885.3	13
ENSG00000236552.1--ENSG00000234498.2--ENSG00000142541.12--ENSG00000213885.3	211
ENSG00000236552.1--ENSG00000234498.2--ENSG00000213885.3	8
ENSG00000236554.1	2
ENSG00000236562.3	26
ENSG00000236570.1	2
ENSG00000236580.1	2
ENSG00000236581.4	5
ENSG00000236603.1	45
ENSG00000236603.1--ENSG00000132341.7	225
ENSG00000236609.3	38
ENSG00000236610.1	1
ENSG00000236617.2	2
ENSG00000236618.2	198
ENSG00000236624.4	206
ENSG00000236643.1	1
ENSG00000236654.2	1
ENSG00000236670.1	7
ENSG00000236671.3	9
ENSG00000236676.1	1
ENSG00000236679.2--ENSG00000233084.2--ENSG00000271153.1--ENSG00000213285.4--ENSG00000219814.2--ENSG00000213147.3	2
ENSG00000236679.2--ENSG00000233084.2--ENSG00000271153.1--ENSG00000213285.4--ENSG00000219814.2--ENSG00000223508.5--ENSG00000213147.3--ENSG00000213753.6--ENSG00000184319.11	1
ENSG00000236679.2--ENSG00000271153.1--ENSG00000213285.4--ENSG00000219814.2--ENSG00000213147.3	8
ENSG00000236682.1	4
ENSG00000236686.1	1
ENSG00000236698.1	13
ENSG00000236698.1--ENSG00000173674.6	328
ENSG00000236699.4	8
ENSG00000236700.1	3
ENSG00000236714.1	2
ENSG00000236723.1	1
ENSG00000236751.1	1
ENSG00000236753.1	35
ENSG00000236754.1	7
ENSG00000236756.4	5
ENSG00000236760.1	1
ENSG00000236761.4--ENSG00000176227.9--ENSG00000271079.1	1
ENSG00000236761.4--ENSG00000176227.9--ENSG00000271079.1--ENSG00000244693.1	1
ENSG00000236761.4--ENSG00000176227.9--ENSG00000271079.1--ENSG00000256178.1--ENSG00000225932.3--ENSG00000244693.1	6
ENSG00000236761.4--ENSG00000176227.9--ENSG00000271079.1--ENSG00000271321.1--ENSG00000256178.1--ENSG00000225932.3--ENSG00000244693.1	11
ENSG00000236761.4--ENSG00000256178.1--ENSG00000225932.3	2
ENSG00000236761.4--ENSG00000256178.1--ENSG00000225932.3--ENSG00000244693.1	17
ENSG00000236772.1	1
ENSG00000236778.3	14
ENSG00000236782.1	2
ENSG00000236790.1	2
ENSG00000236792.1--ENSG00000164163.6	12
ENSG00000236794.4	1
ENSG00000236801.1	3
ENSG00000236804.1	1
ENSG00000236810.1	94
ENSG00000236814.1	14
ENSG00000236814.1--ENSG00000100519.7	81
ENSG00000236824.1	221
ENSG00000236829.5	1
ENSG00000236830.2	4
ENSG00000236833.1	3
ENSG00000236849.1	1
ENSG00000236850.4	144
ENSG00000236850.4--ENSG00000211643.2	21
ENSG00000236850.4--ENSG00000211644.2	6
ENSG00000236850.4--ENSG00000272779.1	161
ENSG00000236859.2	103
ENSG00000236871.2--ENSGR0000236871.2	2
ENSG00000236875.2	1
ENSG00000236875.2--ENSG00000248472.4	1
ENSG00000236875.2--ENSG00000248472.4--ENSG00000233614.5	1
ENSG00000236882.3	3
ENSG00000236901.3	423
ENSG00000236901.3--ENSG00000165209.14	9
ENSG00000236914.3	37
ENSG00000236924.1	37
ENSG00000236933.1	21
ENSG00000236933.1--ENSG00000196369.6	64
ENSG00000236933.1--ENSG00000196369.6--ENSG00000229874.2	279
ENSG00000236936.1	2
ENSG00000236942.1	1
ENSG00000236943.2	28
ENSG00000236943.2--ENSG00000223779.4	1
ENSG00000236943.2--ENSG00000269501.1	13
ENSG00000236947.1	4
ENSG00000236963.1	3
ENSG00000236975.1	3
ENSG00000236989.1	1
ENSG00000236992.1	1
ENSG00000236993.2	8
ENSG00000237004.3	3
ENSG00000237017.1	3
ENSG00000237021.2	14
ENSG00000237036.4	64
ENSG00000237037.5	24
ENSG00000237039.1--ENSG00000227097.4--ENSG00000227077.2--ENSG00000233927.4	7
ENSG00000237054.5	1
ENSG00000237070.1	15
ENSG00000237094.7	25
ENSG00000237094.7--ENSG00000213863.2--ENSG00000262952.1	2
ENSG00000237094.7--ENSG00000224813.2--ENSG00000226008.1--ENSG00000255464.1--ENSG00000267237.2	1
ENSG00000237094.7--ENSG00000224813.2--ENSG00000230021.3--ENSG00000226008.1--ENSG00000250765.1--ENSG00000250210.3--ENSG00000255464.1--ENSG00000254468.1--ENSG00000267237.2	2
ENSG00000237094.7--ENSG00000224813.2--ENSG00000230021.3--ENSG00000226008.1--ENSG00000250765.1--ENSG00000250210.3--ENSG00000255464.1--ENSG00000267237.2	2
ENSG00000237094.7--ENSG00000230021.3	6
ENSG00000237094.7--ENSG00000230021.3--ENSG00000250765.1--ENSG00000254468.1--ENSG00000267237.2	3
ENSG00000237094.7--ENSG00000230021.3--ENSG00000250765.1--ENSG00000267237.2	4
ENSG00000237094.7--ENSG00000230724.5	1
ENSG00000237094.7--ENSG00000230724.5--ENSG00000260528.2	4
ENSG00000237094.7--ENSG00000238035.4	127
ENSG00000237094.7--ENSG00000238035.4--ENSG00000206082.8	11
ENSG00000237094.7--ENSG00000238035.4--ENSG00000230724.5	44
ENSG00000237094.7--ENSG00000238035.4--ENSG00000230724.5--ENSG00000206082.8	19
ENSG00000237094.7--ENSG00000238035.4--ENSG00000230724.5--ENSG00000260528.2	1
ENSG00000237094.7--ENSG00000238035.4--ENSG00000230724.5--ENSG00000272098.1	5
ENSG00000237094.7--ENSG00000238035.4--ENSG00000243302.3	2
ENSG00000237094.7--ENSG00000238035.4--ENSG00000243302.3--ENSG00000206082.8	5
ENSG00000237094.7--ENSG00000238035.4--ENSG00000243302.3--ENSG00000230724.5	2
ENSG00000237094.7--ENSG00000238035.4--ENSG00000243679.1	1
ENSG00000237094.7--ENSG00000238035.4--ENSG00000260528.2	1
ENSG00000237094.7--ENSG00000239664.2	1
ENSG00000237094.7--ENSG00000250575.1--ENSG00000224956.5--ENSG00000238035.4	4
ENSG00000237094.7--ENSG00000250575.1--ENSG00000224956.5--ENSG00000238035.4--ENSG00000206082.8	2
ENSG00000237094.7--ENSG00000250575.1--ENSG00000224956.5--ENSG00000238035.4--ENSG00000230724.5--ENSG00000206082.8	9
ENSG00000237094.7--ENSG00000250575.1--ENSG00000238035.4	2
ENSG00000237094.7--ENSG00000272645.1--ENSG00000238035.4--ENSG00000243302.3--ENSG00000206082.8	1
ENSG00000237101.1	1
ENSG00000237133.1	2
ENSG00000237149.4	13
ENSG00000237152.2	4
ENSG00000237172.3	16
ENSG00000237181.1	2
ENSG00000237187.4	186
ENSG00000237188.3	28
ENSG00000237188.3--ENSG00000273071.1	20
ENSG00000237190.3	1055
ENSG00000237200.1	1
ENSG00000237208.1	2
ENSG00000237213.2	1
ENSG00000237214.2	3
ENSG00000237238.2	16
ENSG00000237238.2--ENSG00000165733.7	9
